30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
1.0214840000  -0.1130116000  0.7823674000  1  4
1.0214840000  -0.1130116000  0.7823674000  4  4
1.0214840000  -0.1130116000  0.7823674000  5  4
1.0214840000  -0.1130116000  0.7823674000  6  4
0.3100383000  -1.3144810000  0.4702668000  1  4
0.3100383000  -1.3144810000  0.4702668000  4  4
0.3100383000  -1.3144810000  0.4702668000  5  4
0.3100383000  -1.3144810000  0.4702668000  6  4
-1.0034240000  -1.2944400000  0.1645706000  1  4
-1.0034240000  -1.2944400000  0.1645706000  4  4
-1.0034240000  -1.2944400000  0.1645706000  5  4
-1.0034240000  -1.2944400000  0.1645706000  6  4
-1.5768790000  0.1021472000  -0.2510199000  1  4
-1.5768790000  0.1021472000  -0.2510199000  4  4
-1.5768790000  0.1021472000  -0.2510199000  5  4
-1.5768790000  0.1021472000  -0.2510199000  6  4
-1.1238200000  2.3886930000  -0.3098100000  1  3
1.2072630000  2.0959400000  0.3987175000  1  3
-2.4052020000  0.2278832000  0.2990188000  1  3
0.6468340000  -2.1822980000  1.0214650000  1  3
-1.7067920000  -2.0344950000  0.4971906000  1  3
-2.2142110000  0.0130448300  -1.2100810000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6357275000  1.3735220000  -0.3682762000  1  4
-0.6357275000  1.3735220000  -0.3682762000  4  4
-0.6357275000  1.3735220000  -0.3682762000  5  4
-0.6357275000  1.3735220000  -0.3682762000  6  4
0.6882386000  1.1548640000  0.1116814000  1  4
0.6882386000  1.1548640000  0.1116814000  4  4
0.6882386000  1.1548640000  0.1116814000  5  4
0.6882386000  1.1548640000  0.1116814000  6  4
1.0152120000  -0.1102701000  0.7829900000  1  4
1.0152120000  -0.1102701000  0.7829900000  4  4
1.0152120000  -0.1102701000  0.7829900000  5  4
1.0152120000  -0.1102701000  0.7829900000  6  4
0.3048917000  -1.3163920000  0.4711023000  1  4
0.3048917000  -1.3163920000  0.4711023000  4  4
0.3048917000  -1.3163920000  0.4711023000  5  4
0.3048917000  -1.3163920000  0.4711023000  6  4
-0.9999985000  -1.2915640000  0.1656711000  1  4
-0.9999985000  -1.2915640000  0.1656711000  4  4
-0.9999985000  -1.2915640000  0.1656711000  5  4
-0.9999985000  -1.2915640000  0.1656711000  6  4
-1.5763080000  0.0966109300  -0.2494373000  1  4
-1.5763080000  0.0966109300  -0.2494373000  4  4
-1.5763080000  0.0966109300  -0.2494373000  5  4
-1.5763080000  0.0966109300  -0.2494373000  6  4
-1.1217420000  2.3944840000  -0.3133168000  1  3
1.2040610000  2.0751490000  0.4018088000  1  3
-2.4183280000  0.2264189000  0.2970535000  1  3
0.6485410000  -2.1913140000  1.0258560000  1  3
-1.7145580000  -2.0305590000  0.4906133000  1  3
-2.2186630000  0.0321995100  -1.1935330000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6338406000  1.3795660000  -0.3720593000  1  4
-0.6338406000  1.3795660000  -0.3720593000  4  4
-0.6338406000  1.3795660000  -0.3720593000  5  4
-0.6338406000  1.3795660000  -0.3720593000  6  4
0.6906723000  1.1538270000  0.1105516000  1  4
0.6906723000  1.1538270000  0.1105516000  4  4
0.6906723000  1.1538270000  0.1105516000  5  4
0.6906723000  1.1538270000  0.1105516000  6  4
1.0084540000  -0.1072582000  0.7832853000  1  4
1.0084540000  -0.1072582000  0.7832853000  4  4
1.0084540000  -0.1072582000  0.7832853000  5  4
1.0084540000  -0.1072582000  0.7832853000  6  4
0.3006024000  -1.3181410000  0.4720883000  1  4
0.3006024000  -1.3181410000  0.4720883000  4  4
0.3006024000  -1.3181410000  0.4720883000  5  4
0.3006024000  -1.3181410000  0.4720883000  6  4
-0.9970784000  -1.2883540000  0.1659985000  1  4
-0.9970784000  -1.2883540000  0.1659985000  4  4
-0.9970784000  -1.2883540000  0.1659985000  5  4
-0.9970784000  -1.2883540000  0.1659985000  6  4
-1.5756830000  0.0909869400  -0.2481164000  1  4
-1.5756830000  0.0909869400  -0.2481164000  4  4
-1.5756830000  0.0909869400  -0.2481164000  5  4
-1.5756830000  0.0909869400  -0.2481164000  6  4
-1.1179990000  2.3966950000  -0.3175067000  1  3
1.2013130000  2.0545250000  0.4024532000  1  3
-2.4362690000  0.2276476000  0.3015935000  1  3
0.6500019000  -2.2003220000  1.0297220000  1  3
-1.7217420000  -2.0259870000  0.4839177000  1  3
-2.2193130000  0.0496297700  -1.1761260000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6324307000  1.3851760000  -0.3754960000  1  4
-0.6324307000  1.3851760000  -0.3754960000  4  4
-0.6324307000  1.3851760000  -0.3754960000  5  4
-0.6324307000  1.3851760000  -0.3754960000  6  4
0.6920708000  1.1527790000  0.1096662000  1  4
0.6920708000  1.1527790000  0.1096662000  4  4
0.6920708000  1.1527790000  0.1096662000  5  4
0.6920708000  1.1527790000  0.1096662000  6  4
1.0015750000  -0.1043947000  0.7831414000  1  4
1.0015750000  -0.1043947000  0.7831414000  4  4
1.0015750000  -0.1043947000  0.7831414000  5  4
1.0015750000  -0.1043947000  0.7831414000  6  4
0.2975536000  -1.3204270000  0.4732266000  1  4
0.2975536000  -1.3204270000  0.4732266000  4  4
0.2975536000  -1.3204270000  0.4732266000  5  4
0.2975536000  -1.3204270000  0.4732266000  6  4
-0.9945689000  -1.2847850000  0.1661537000  1  4
-0.9945689000  -1.2847850000  0.1661537000  4  4
-0.9945689000  -1.2847850000  0.1661537000  5  4
-0.9945689000  -1.2847850000  0.1661537000  6  4
-1.5749870000  0.0858777000  -0.2472146000  1  4
-1.5749870000  0.0858777000  -0.2472146000  4  4
-1.5749870000  0.0858777000  -0.2472146000  5  4
-1.5749870000  0.0858777000  -0.2472146000  6  4
-1.1116590000  2.3976710000  -0.3241986000  1  3
1.1998860000  2.0327990000  0.4037032000  1  3
-2.4576540000  0.2307925000  0.3115215000  1  3
0.6507779000  -2.2069310000  1.0330240000  1  3
-1.7285480000  -2.0197490000  0.4766344000  1  3
-2.2161190000  0.0650522300  -1.1580570000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6314940000  1.3906260000  -0.3788599000  1  4
-0.6314940000  1.3906260000  -0.3788599000  4  4
-0.6314940000  1.3906260000  -0.3788599000  5  4
-0.6314940000  1.3906260000  -0.3788599000  6  4
0.6925761000  1.1518670000  0.1088735000  1  4
0.6925761000  1.1518670000  0.1088735000  4  4
0.6925761000  1.1518670000  0.1088735000  5  4
0.6925761000  1.1518670000  0.1088735000  6  4
0.9946995000  -0.1016818000  0.7834499000  1  4
0.9946995000  -0.1016818000  0.7834499000  4  4
0.9946995000  -0.1016818000  0.7834499000  5  4
0.9946995000  -0.1016818000  0.7834499000  6  4
0.2949486000  -1.3231900000  0.4743811000  1  4
0.2949486000  -1.3231900000  0.4743811000  4  4
0.2949486000  -1.3231900000  0.4743811000  5  4
0.2949486000  -1.3231900000  0.4743811000  6  4
-0.9922261000  -1.2807050000  0.1664158000  1  4
-0.9922261000  -1.2807050000  0.1664158000  4  4
-0.9922261000  -1.2807050000  0.1664158000  5  4
-0.9922261000  -1.2807050000  0.1664158000  6  4
-1.5740250000  0.0810291500  -0.2465768000  1  4
-1.5740250000  0.0810291500  -0.2465768000  4  4
-1.5740250000  0.0810291500  -0.2465768000  5  4
-1.5740250000  0.0810291500  -0.2465768000  6  4
-1.1043800000  2.3958010000  -0.3321953000  1  3
1.1993370000  2.0114140000  0.4045236000  1  3
-2.4814990000  0.2363573000  0.3284744000  1  3
0.6520856000  -2.2122070000  1.0340880000  1  3
-1.7357920000  -2.0138560000  0.4694752000  1  3
-2.2098590000  0.0799718800  -1.1407220000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6306083000  1.3955390000  -0.3817469000  1  4
-0.6306083000  1.3955390000  -0.3817469000  4  4
-0.6306083000  1.3955390000  -0.3817469000  5  4
-0.6306083000  1.3955390000  -0.3817469000  6  4
0.6920140000  1.1506520000  0.1084985000  1  4
0.6920140000  1.1506520000  0.1084985000  4  4
0.6920140000  1.1506520000  0.1084985000  5  4
0.6920140000  1.1506520000  0.1084985000  6  4
0.9880323000  -0.0991877200  0.7832683000  1  4
0.9880323000  -0.0991877200  0.7832683000  4  4
0.9880323000  -0.0991877200  0.7832683000  5  4
0.9880323000  -0.0991877200  0.7832683000  6  4
0.2933996000  -1.3262110000  0.4764524000  1  4
0.2933996000  -1.3262110000  0.4764524000  4  4
0.2933996000  -1.3262110000  0.4764524000  5  4
0.2933996000  -1.3262110000  0.4764524000  6  4
-0.9897318000  -1.2761320000  0.1665203000  1  4
-0.9897318000  -1.2761320000  0.1665203000  4  4
-0.9897318000  -1.2761320000  0.1665203000  5  4
-0.9897318000  -1.2761320000  0.1665203000  6  4
-1.5730710000  0.0761976400  -0.2461818000  1  4
-1.5730710000  0.0761976400  -0.2461818000  4  4
-1.5730710000  0.0761976400  -0.2461818000  5  4
-1.5730710000  0.0761976400  -0.2461818000  6  4
-1.0982110000  2.3929700000  -0.3413265000  1  3
1.2018050000  1.9919400000  0.4053762000  1  3
-2.5044210000  0.2421876000  0.3486133000  1  3
0.6531492000  -2.2168400000  1.0332230000  1  3
-1.7420560000  -2.0091250000  0.4593939000  1  3
-2.2000100000  0.0943436500  -1.1249720000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6296015000  1.4001190000  -0.3839015000  1  4
-0.6296015000  1.4001190000  -0.3839015000  4  4
-0.6296015000  1.4001190000  -0.3839015000  5  4
-0.6296015000  1.4001190000  -0.3839015000  6  4
0.6913081000  1.1495240000  0.1076277000  1  4
0.6913081000  1.1495240000  0.1076277000  4  4
0.6913081000  1.1495240000  0.1076277000  5  4
0.6913081000  1.1495240000  0.1076277000  6  4
0.9810679000  -0.0969524500  0.7822577000  1  4
0.9810679000  -0.0969524500  0.7822577000  4  4
0.9810679000  -0.0969524500  0.7822577000  5  4
0.9810679000  -0.0969524500  0.7822577000  6  4
0.2918619000  -1.3286860000  0.4790337000  1  4
0.2918619000  -1.3286860000  0.4790337000  4  4
0.2918619000  -1.3286860000  0.4790337000  5  4
0.2918619000  -1.3286860000  0.4790337000  6  4
-0.9878696000  -1.2711550000  0.1663822000  1  4
-0.9878696000  -1.2711550000  0.1663822000  4  4
-0.9878696000  -1.2711550000  0.1663822000  5  4
-0.9878696000  -1.2711550000  0.1663822000  6  4
-1.5723790000  0.0717105600  -0.2457493000  1  4
-1.5723790000  0.0717105600  -0.2457493000  4  4
-1.5723790000  0.0717105600  -0.2457493000  5  4
-1.5723790000  0.0717105600  -0.2457493000  6  4
-1.0930790000  2.3863160000  -0.3507255000  1  3
1.2089020000  1.9759600000  0.4064747000  1  3
-2.5266920000  0.2485284000  0.3717262000  1  3
0.6553766000  -2.2216620000  1.0305550000  1  3
-1.7475600000  -2.0028460000  0.4469612000  1  3
-2.1888070000  0.1067924000  -1.1132240000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6283222000  1.4042030000  -0.3856312000  1  4
-0.6283222000  1.4042030000  -0.3856312000  4  4
-0.6283222000  1.4042030000  -0.3856312000  5  4
-0.6283222000  1.4042030000  -0.3856312000  6  4
0.6901008000  1.1479300000  0.1073815000  1  4
0.6901008000  1.1479300000  0.1073815000  4  4
0.6901008000  1.1479300000  0.1073815000  5  4
0.6901008000  1.1479300000  0.1073815000  6  4
0.9738292000  -0.0949450100  0.7807645000  1  4
0.9738292000  -0.0949450100  0.7807645000  4  4
0.9738292000  -0.0949450100  0.7807645000  5  4
0.9738292000  -0.0949450100  0.7807645000  6  4
0.2907983000  -1.3310820000  0.4813047000  1  4
0.2907983000  -1.3310820000  0.4813047000  4  4
0.2907983000  -1.3310820000  0.4813047000  5  4
0.2907983000  -1.3310820000  0.4813047000  6  4
-0.9860509000  -1.2659740000  0.1661787000  1  4
-0.9860509000  -1.2659740000  0.1661787000  4  4
-0.9860509000  -1.2659740000  0.1661787000  5  4
-0.9860509000  -1.2659740000  0.1661787000  6  4
-1.5719470000  0.0677472200  -0.2452043000  1  4
-1.5719470000  0.0677472200  -0.2452043000  4  4
-1.5719470000  0.0677472200  -0.2452043000  5  4
-1.5719470000  0.0677472200  -0.2452043000  6  4
-1.0859780000  2.3785870000  -0.3589683000  1  3
1.2202640000  1.9639580000  0.4073614000  1  3
-2.5443070000  0.2544779000  0.3977876000  1  3
0.6583933000  -2.2220930000  1.0277350000  1  3
-1.7536160000  -1.9962600000  0.4352013000  1  3
-2.1757260000  0.1174365000  -1.1054040000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6265300000  1.4075940000  -0.3871357000  1  4
-0.6265300000  1.4075940000  -0.3871357000  4  4
-0.6265300000  1.4075940000  -0.3871357000  5  4
-0.6265300000  1.4075940000  -0.3871357000  6  4
0.6884732000  1.1460380000  0.1072925000  1  4
0.6884732000  1.1460380000  0.1072925000  4  4
0.6884732000  1.1460380000  0.1072925000  5  4
0.6884732000  1.1460380000  0.1072925000  6  4
0.9664561000  -0.0928862200  0.7791408000  1  4
0.9664561000  -0.0928862200  0.7791408000  4  4
0.9664561000  -0.0928862200  0.7791408000  5  4
0.9664561000  -0.0928862200  0.7791408000  6  4
0.2908494000  -1.3330310000  0.4838813000  1  4
0.2908494000  -1.3330310000  0.4838813000  4  4
0.2908494000  -1.3330310000  0.4838813000  5  4
0.2908494000  -1.3330310000  0.4838813000  6  4
-0.9846315000  -1.2600080000  0.1657259000  1  4
-0.9846315000  -1.2600080000  0.1657259000  4  4
-0.9846315000  -1.2600080000  0.1657259000  5  4
-0.9846315000  -1.2600080000  0.1657259000  6  4
-1.5715950000  0.0646038100  -0.2444558000  1  4
-1.5715950000  0.0646038100  -0.2444558000  4  4
-1.5715950000  0.0646038100  -0.2444558000  5  4
-1.5715950000  0.0646038100  -0.2444558000  6  4
-1.0795590000  2.3700330000  -0.3668230000  1  3
1.2360510000  1.9576180000  0.4066990000  1  3
-2.5577360000  0.2591665000  0.4249788000  1  3
0.6615366000  -2.2191180000  1.0225610000  1  3
-1.7581840000  -1.9907490000  0.4216256000  1  3
-2.1617740000  0.1248919000  -1.1028190000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6243309000  1.4099450000  -0.3884132000  1  4
-0.6243309000  1.4099450000  -0.3884132000  4  4
-0.6243309000  1.4099450000  -0.3884132000  5  4
-0.6243309000  1.4099450000  -0.3884132000  6  4
0.6859524000  1.1436800000  0.1068873000  1  4
0.6859524000  1.1436800000  0.1068873000  4  4
0.6859524000  1.1436800000  0.1068873000  5  4
0.6859524000  1.1436800000  0.1068873000  6  4
0.9590337000  -0.0903465000  0.7773183000  1  4
0.9590337000  -0.0903465000  0.7773183000  4  4
0.9590337000  -0.0903465000  0.7773183000  5  4
0.9590337000  -0.0903465000  0.7773183000  6  4
0.2911333000  -1.3347760000  0.4867087000  1  4
0.2911333000  -1.3347760000  0.4867087000  4  4
0.2911333000  -1.3347760000  0.4867087000  5  4
0.2911333000  -1.3347760000  0.4867087000  6  4
-0.9835320000  -1.2532030000  0.1652997000  1  4
-0.9835320000  -1.2532030000  0.1652997000  4  4
-0.9835320000  -1.2532030000  0.1652997000  5  4
-0.9835320000  -1.2532030000  0.1652997000  6  4
-1.5722160000  0.0617443800  -0.2438162000  1  4
-1.5722160000  0.0617443800  -0.2438162000  4  4
-1.5722160000  0.0617443800  -0.2438162000  5  4
-1.5722160000  0.0617443800  -0.2438162000  6  4
-1.0736160000  2.3620620000  -0.3760167000  1  3
1.2548400000  1.9563460000  0.4052645000  1  3
-2.5669560000  0.2624850000  0.4517726000  1  3
0.6636316000  -2.2153940000  1.0138590000  1  3
-1.7620830000  -1.9845450000  0.4090112000  1  3
-2.1484060000  0.1300953000  -1.1064980000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6212840000  1.4117310000  -0.3894275000  1  4
-0.6212840000  1.4117310000  -0.3894275000  4  4
-0.6212840000  1.4117310000  -0.3894275000  5  4
-0.6212840000  1.4117310000  -0.3894275000  6  4
0.6828639000  1.1413900000  0.1069110000  1  4
0.6828639000  1.1413900000  0.1069110000  4  4
0.6828639000  1.1413900000  0.1069110000  5  4
0.6828639000  1.1413900000  0.1069110000  6  4
0.9515924000  -0.0879728500  0.7750359000  1  4
0.9515924000  -0.0879728500  0.7750359000  4  4
0.9515924000  -0.0879728500  0.7750359000  5  4
0.9515924000  -0.0879728500  0.7750359000  6  4
0.2918496000  -1.3360590000  0.4900546000  1  4
0.2918496000  -1.3360590000  0.4900546000  4  4
0.2918496000  -1.3360590000  0.4900546000  5  4
0.2918496000  -1.3360590000  0.4900546000  6  4
-0.9828242000  -1.2455650000  0.1649268000  1  4
-0.9828242000  -1.2455650000  0.1649268000  4  4
-0.9828242000  -1.2455650000  0.1649268000  5  4
-0.9828242000  -1.2455650000  0.1649268000  6  4
-1.5722160000  0.0590244000  -0.2429953000  1  4
-1.5722160000  0.0590244000  -0.2429953000  4  4
-1.5722160000  0.0590244000  -0.2429953000  5  4
-1.5722160000  0.0590244000  -0.2429953000  6  4
-1.0665040000  2.3532050000  -0.3869666000  1  3
1.2759030000  1.9604610000  0.4026207000  1  3
-2.5693560000  0.2650411000  0.4769342000  1  3
0.6650434000  -2.2131300000  1.0031700000  1  3
-1.7635930000  -1.9773760000  0.3962899000  1  3
-2.1372100000  0.1345862000  -1.1135150000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6179097000  1.4127800000  -0.3893282000  1  4
-0.6179097000  1.4127800000  -0.3893282000  4  4
-0.6179097000  1.4127800000  -0.3893282000  5  4
-0.6179097000  1.4127800000  -0.3893282000  6  4
0.6790524000  1.1395960000  0.1067113000  1  4
0.6790524000  1.1395960000  0.1067113000  4  4
0.6790524000  1.1395960000  0.1067113000  5  4
0.6790524000  1.1395960000  0.1067113000  6  4
0.9441285000  -0.0856864900  0.7727025000  1  4
0.9441285000  -0.0856864900  0.7727025000  4  4
0.9441285000  -0.0856864900  0.7727025000  5  4
0.9441285000  -0.0856864900  0.7727025000  6  4
0.2935936000  -1.3369560000  0.4935103000  1  4
0.2935936000  -1.3369560000  0.4935103000  4  4
0.2935936000  -1.3369560000  0.4935103000  5  4
0.2935936000  -1.3369560000  0.4935103000  6  4
-0.9822394000  -1.2378780000  0.1647882000  1  4
-0.9822394000  -1.2378780000  0.1647882000  4  4
-0.9822394000  -1.2378780000  0.1647882000  5  4
-0.9822394000  -1.2378780000  0.1647882000  6  4
-1.5724430000  0.0573068500  -0.2419071000  1  4
-1.5724430000  0.0573068500  -0.2419071000  4  4
-1.5724430000  0.0573068500  -0.2419071000  5  4
-1.5724430000  0.0573068500  -0.2419071000  6  4
-1.0600770000  2.3475660000  -0.4000730000  1  3
1.3007440000  1.9661230000  0.3990174000  1  3
-2.5657600000  0.2677417000  0.4996932000  1  3
0.6692315000  -2.2114270000  0.9923094000  1  3
-1.7640810000  -1.9695000000  0.3818814000  1  3
-2.1272030000  0.1374424000  -1.1267210000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6143651000  1.4126210000  -0.3884870000  1  4
-0.6143651000  1.4126210000  -0.3884870000  4  4
-0.6143651000  1.4126210000  -0.3884870000  5  4
-0.6143651000  1.4126210000  -0.3884870000  6  4
0.6746184000  1.1372080000  0.1065441000  1  4
0.6746184000  1.1372080000  0.1065441000  4  4
0.6746184000  1.1372080000  0.1065441000  5  4
0.6746184000  1.1372080000  0.1065441000  6  4
0.9370487000  -0.0839165400  0.7701136000  1  4
0.9370487000  -0.0839165400  0.7701136000  4  4
0.9370487000  -0.0839165400  0.7701136000  5  4
0.9370487000  -0.0839165400  0.7701136000  6  4
0.2954633000  -1.3374520000  0.4970862000  1  4
0.2954633000  -1.3374520000  0.4970862000  4  4
0.2954633000  -1.3374520000  0.4970862000  5  4
0.2954633000  -1.3374520000  0.4970862000  6  4
-0.9822413000  -1.2293500000  0.1644641000  1  4
-0.9822413000  -1.2293500000  0.1644641000  4  4
-0.9822413000  -1.2293500000  0.1644641000  5  4
-0.9822413000  -1.2293500000  0.1644641000  6  4
